BehaviorSpace results (NetLogo 5.2.1),,,,,,,,,,,,,,,,,,,,,,,
INDISIM3.nlogo,,,,,,,,,,,,,,,,,,,,,,,
25_simulations,,,,,,,,,,,,,,,,,,,,,,,
08/15/2016 08:44:37:480 -0400,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
0,30,0,30,,,,,,,,,,,,,,,,,,,,
[run number],inhibitory_k,mass_reproduction,initial_local_nutrient,viability_time,yield,length_time_feed,yield-2,availability_k,uptake_k,Bioreactor,out_reservoir_nutrient,initial_bacteria_2,maintenance_k,in_out_percent,fed_nutrient,initial_bacteria_1,[step],count turtles,count turtles with [color = pink],count turtles with [color = sky],total_biomass,total_nutrient,total_end_product
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,67,58,41,17,2167.042109,475041.7932,5204.111691
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,81,39,21,18,1505.147987,477287.7964,2918.49523
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,74,57,55,2,2034.998603,474739.0758,5739.36027
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,96,56,54,2,2165.297533,473038.8983,7425.558675
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,99,32,28,4,1255.81928,476188.0177,4231.402161
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,75,67,66,1,2634.800167,471855.0479,8622.948783
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,68,60,42,18,2323.308663,474818.7066,5374.888195
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,75,59,57,2,2136.861299,474444.769,6031.67936
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,100,33,29,4,1294.165033,476023.3121,4393.123679
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,82,48,23,25,1797.635597,477157.4695,2975.129553
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,68,213,77,136,7563.902075,471715.5633,7314.941601
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,69,67,46,21,2503.116009,474579.6007,5553.182906
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,76,60,58,2,2227.080692,474135.1718,6338.671453
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,0,6,4,2,134.7056702,480500,0
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,76,72,71,1,2746.421837,471469.0997,9007.433871
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,1,6,4,2,148.9615472,480486.1324,13.86760837
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,83,59,23,36,2271.940938,477028.8889,2990.892358
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,61,167,60,107,6113.598256,472754.8091,5679.950272
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,77,63,61,2,2342.936976,473813.9998,6657.851333
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,70,69,46,23,2664.916891,474327.2322,5748.389773
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,2,6,4,2,161.5977554,480470.6923,29.1665862
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,77,73,72,1,2870.55294,471062.772,9412.873619
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,3,6,4,2,171.365613,480454.8308,43.83585669
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,4,6,4,2,182.5766818,480436.5368,61.99111374
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,71,72,47,25,2835.404254,474072.7064,5939.040997
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,78,73,71,2,2448.726423,473471.6141,6997.677364
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,78,75,74,1,2993.293547,470642.8236,9832.270171
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,84,78,24,54,2916.661748,476893.1805,2958.461965
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,79,77,75,2,2607.310779,473103.9994,7360.570988
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,5,6,4,2,190.2905582,480417.6791,80.83637628
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,72,76,49,27,2957.777202,473800.6853,6152.963454
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,6,6,4,2,193.0665858,480399.1816,99.29183016
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,79,76,75,1,3091.143511,470217.5523,10256.50562
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,7,7,5,2,198.0384539,480379.7197,118.7295654
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,80,78,76,2,2761.348113,472714.093,7747.205549
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,73,82,52,30,3165.109373,473505.7123,6380.861835
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,8,7,5,2,207.1704775,480358.4714,139.9029751
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,85,97,25,72,3635.61741,476750.3678,2884.120343
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,69,271,79,192,9354.519581,471292.6872,7202.953737
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,80,78,77,1,3209.34349,469775.8376,10696.70198
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,9,7,5,2,218.0665573,480335.2403,163.0944786
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,81,78,76,2,2878.550926,472315.4403,8143.723561
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,10,7,5,2,231.3989693,480309.3188,188.7913035
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,97,56,54,2,2245.631762,472731.6945,7731.958925
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,74,87,54,33,3327.892015,473212.3472,6593.112613
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,11,7,5,2,239.5818569,480284.719,212.9603956
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,81,84,83,1,3299.691707,469325.9081,11145.48494
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,12,7,5,2,246.042282,480257.8084,239.451052
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,82,80,78,2,3038.443228,471883.5772,8573.146499
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,13,7,5,2,256.8395541,480228.532,268.2319753
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,86,123,27,96,4398.25782,476600.5332,2777.15695
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,75,92,55,37,3578.451547,472899.8612,6819.28245
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,14,7,5,2,267.4776021,480197.7227,298.3419219
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,82,86,85,1,3420.103687,468855.9149,11614.74218
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,15,8,6,2,274.992667,480166.5278,328.970175
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,83,83,81,2,3198.620841,471429.4838,9023.003257
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,16,8,6,2,281.8520328,480134.594,359.9884781
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,76,96,57,39,3803.709614,472569.8648,7054.196761
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,83,86,85,1,3550.300754,468366.1503,12104.04473
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,17,8,6,2,287.3588897,480102.7276,390.3334411
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,84,84,82,2,3334.308767,470968.1753,9482.25877
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,18,8,6,2,299.533123,480066.8257,424.5925481
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,87,146,31,115,5161.967543,476444.5497,2659.511426
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,19,8,6,2,315.5554404,480030.2794,459.6765386
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,77,106,63,43,4052.450191,472227.7055,7296.154302
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,84,87,86,1,3690.425123,467858.3609,12611.04733
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,85,86,84,2,3462.558421,470487.6925,9960.657709
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,20,8,6,2,322.3121114,479993.6592,495.3743409
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,85,92,91,1,3813.678628,467331.3665,13136.66881
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,62,173,62,111,6334.724173,472405.3382,5912.807385
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,78,112,66,46,4294.063174,471869.1354,7550.394601
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,21,8,6,2,327.8820087,479961.5084,526.6856904
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,98,56,54,2,2315.742043,472419.1899,8043.374991
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,22,8,6,2,331.7877283,479923.8145,563.2102963
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,86,94,92,2,3591.395611,469993.018,10454.09591
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,23,8,6,2,331.5836554,479887.2604,598.4840166
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,86,97,96,1,3933.369131,466802.1383,13664.93663
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,99,59,57,2,2407.503367,472093.8031,8367.801184
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,24,9,7,2,342.2831102,479845.8625,638.0264887
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,79,123,73,50,4575.732271,471492.3261,7811.199958
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,25,9,7,2,340.784963,479809.7691,672.6625001
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,87,101,99,2,3735.481182,469474.5363,10970.06733
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,26,9,7,2,350.1478625,479768.1876,712.5797916
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,87,100,99,1,4062.096498,466247.4081,14219.11172
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,27,9,7,2,362.7240156,479728.5324,749.9150633
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,80,132,74,58,4962.81295,471101.1246,8063.376271
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,63,180,65,115,6669.916593,472036.669,6136.036217
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,28,11,9,2,387.9489689,479679.1589,796.7756468
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,88,107,105,2,3932.621748,468916.0854,11523.45498
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,29,13,11,2,403.7491688,479629.5625,844.4515272
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,100,59,57,2,2480.459512,471758.9963,8701.076354
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,88,104,103,1,4220.828658,465660.0669,14806.10612
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,30,13,11,2,422.8456559,479578,893.6041553
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,88,162,31,131,5840.449111,476276.0756,2543.341312
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,81,141,75,66,5335.361618,470686.1268,8328.77991
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,89,110,108,2,4107.896826,468340.6008,12094.07056
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,31,14,12,2,444.4963356,479521.6257,948.1987962
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,89,106,105,1,4344.8733,465066.385,15399.10853
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,32,14,12,2,462.4411871,479464.5005,1003.035438
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,0,7,5,2,210.7910868,480500,0
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,1,8,6,2,214.2880946,480474.4251,25.57490823
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,90,118,116,2,4275.075704,467747.8984,12684.96827
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,33,15,13,2,500.2068465,479400.7172,1063.696031
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,82,156,78,78,5820.535047,470251.3753,8582.470685
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,64,188,69,119,6924.613916,471651.2961,6360.266277
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,90,111,110,1,4523.293209,464434.0209,16031.14152
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,34,17,14,3,542.1031189,479335.6675,1124.252342
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,2,8,6,2,230.6015183,480444.8644,55.13559188
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,89,180,31,149,6352.39905,476095.3346,2475.342252
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,35,18,14,4,574.964789,479269.3583,1184.153057
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,91,123,121,2,4509.988869,467107.8378,13322.78363
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,3,8,6,2,242.7364891,480414.9939,85.00609831
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,36,18,14,4,633.521819,479194.2625,1250.740731
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,91,114,113,1,4725.678382,463771.8247,16692.99615
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,83,172,81,91,6441.532719,469806.293,8803.615881
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,37,19,15,4,662.3730587,479114.4141,1326.89649
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,4,9,7,2,253.8207201,480383.8706,116.1294242
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,38,20,16,4,706.858555,479025.635,1409.042327
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,92,125,123,2,4722.472651,466444.9332,13982.68535
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,92,117,116,1,4903.857936,463087.8079,17376.6433
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,39,20,16,4,742.0472349,478935.9374,1493.106025
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,90,194,32,162,6848.984523,475916.238,2407.15719
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,40,21,17,4,764.0048856,478846.3265,1577.321327
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,5,9,7,2,264.4451951,480350.276,149.7239951
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,84,193,87,106,7166.991635,469336.3325,9020.600534
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,93,130,128,2,4895.263419,465770.7633,14653.68651
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,41,21,17,4,781.5193236,478757.8819,1660.317526
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,6,10,8,2,275.0495341,480316.496,183.5040192
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,93,125,124,1,5091.545402,462383.8355,18079.87055
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,42,22,18,4,805.3870366,478662.1664,1751.117459
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,65,197,73,124,7261.420194,471270.3573,6563.665081
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,43,22,18,4,827.8192921,478565.9927,1841.406314
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,94,135,133,2,5145.295612,465052.4756,15367.29927
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,94,130,129,1,5256.45748,461661.519,18801.84312
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,85,216,93,123,7916.913265,468852.0123,9202.17649
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,7,10,8,2,295.5542491,480276.6645,223.3354285
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,8,11,9,2,309.464253,480235.9878,264.0119108
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,95,141,138,3,5385.00034,464297.436,16115.38906
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,9,11,9,2,334.4897989,480192.6647,307.3340316
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,95,135,134,1,5440.628413,460902.7809,19559.88631
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,66,202,75,127,7596.31371,470862.5878,6783.308568
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,10,11,9,2,355.2509839,480146.8483,353.1473436
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,11,11,9,2,370.2708965,480097.9316,402.05928
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,86,237,95,142,8769.999425,468327.0497,9397.010275
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,12,11,9,2,390.5441589,480045.7913,454.1931753
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,96,151,148,3,5685.131495,463500.1867,16906.79656
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,96,142,141,1,5646.503138,460120.3097,20341.24524
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,91,206,34,172,7227.898536,475725.6678,2368.914371
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,13,13,11,2,412.6368856,479991.352,508.6217608
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,14,14,12,2,438.6863984,479930.6168,569.353832
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,67,219,77,142,8164.732383,470435.405,6965.439557
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,15,15,13,2,457.895508,479869.899,630.0646331
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,97,157,153,4,5916.915505,462690.7833,17706.68496
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,16,15,13,2,493.7115402,479801.0351,698.9096947
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,97,144,143,1,5844.605911,459317.6222,21143.20171
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,87,265,103,162,9667.12759,467776.2357,9575.170673
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,17,15,13,2,532.1704145,479725.2957,774.6208138
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,92,216,36,180,7587.441801,475531.3274,2369.244173
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,18,15,13,2,562.163159,479648.5497,851.2715066
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,98,163,158,5,6162.536753,461852.3158,18534.71434
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,68,238,81,157,8779.454362,469993.6752,7132.336293
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,98,148,147,1,6037.276961,458488.5687,21971.26379
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,19,16,14,2,586.1209256,479570.1994,929.5501121
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,20,17,15,2,606.5079393,479488.2753,1011.411211
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,88,295,106,189,10675.45106,467208.3493,9732.10379
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,99,171,166,5,6423.533472,460977.1027,19397.60153
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,21,18,16,2,643.2700355,479397.3241,1102.292713
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,99,153,152,1,6251.219025,457618.1488,22841.25983
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,22,18,16,2,661.7391651,479310.6973,1188.889126
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,93,228,37,191,7938.825684,475328.8155,2350.036386
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,69,257,85,172,9473.409714,469531.1861,7287.717472
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,23,19,17,2,686.5388041,479219.8481,1279.50401
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,100,177,171,6,6797.958537,460042.7369,20314.25869
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,24,19,17,2,703.4595675,479127.2781,1371.7946
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,25,20,18,2,725.69346,479029.8046,1467.897725
11,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,1,0,4,1,3,76.46453743,480500,0
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,100,159,158,1,6491.856109,456717.177,23741.35045
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,89,331,111,220,11964.20751,466617.3042,9855.453502
11,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,1,1,4,1,3,76.75269033,480497.8582,2.141770013
